lang	age	target	word	error	file	correct	child
Greek	3a	k	karp	$x:k	g3at07f322.cha	0	07
Greek	3a	k	karp	$x:k	g3at01m222.cha	0	01
Greek	3a	k	karp	$x:k	g3at01m222.cha	0	01
Greek	2b	t	tost	$x:deletion	g2bt13f111.cha	0	13
Greek	2b	k	kord	$x:+xkx	g2bt14m212.cha	0	14
Greek	3b	k	kord	$x:+kx	g3bt25f121.cha	0	25
Greek	2b	s	soma	$x:+h	g2bt17f221.cha	0	17
Greek	2a	s	suvl	$x:+h	g2at09m121.cha	0	09
Greek	2b	k	kast	$x	g2bt13f112.cha	0	13
Greek	2b	t	tost	$x	g2bt13f111.cha	0	13
Greek	2b	k	kart	$x	g2bt13f111.cha	0	13
Greek	2a	s	soma	$x	g2at04m212.cha	0	04
Greek	3a	k	kukl	$x	g3at01m221.cha	0	01
Greek	3a	t	turi	$ts:t	g3at12f212.cha	0	12
Greek	2b	s	sine	$ts:s	g2bt25m111.cha	0	25
Greek	2b	s	suvl	$ts:s	g2bt26m321.cha	0	26
Greek	3a	s	soda	$ts:s	g3at12f212.cha	0	12
Greek	3a	kj	kedr	$ts:$t	g3at13m122.cha	0	13
Greek	3b	T	thik	$ts:$s	g3bt24m322.cha	0	24
Greek	3a	C	Xith	$ts:$s	g3at12f211.cha	0	12
Greek	3a	s	svla	$ts:$ks	g3at12f211.cha	0	12
Greek	2b	T	thik	$ts:$kj	g2bt17f222.cha	0	17
Greek	2a	s	siro	$ts:$C	g2at08f112.cha	0	08
Greek	3b	s	svla	$ts:+th	g3bt18f211.cha	0	18
Greek	3b	C	ximo	$ts:+tc}	g3bt15f221.cha	0	15
Greek	3a	C	xeri	$ts:#	g3at10f121.cha	0	10
Greek	3a	DF	sern	$ts:#	g3at10f122.cha	0	10
Greek	2b	He	sern	$ts	g2bt19m211.cha	0	19
Greek	2b	t	turi	$ts	g2bt18f121.cha	0	18
Greek	2b	t	turi	$ts	g2bt18f121.cha	0	18
Greek	2b	s	side	$ts	g2bt26m322.cha	0	26
Greek	2b	s	svla	$ts	g2bt26m322.cha	0	26
Greek	2b	s	savr	$ts	g2bt26m321.cha	0	26
Greek	2a	t	timo	$ts	g2at03f221.cha	0	03
Greek	2a	s	suvl	$ts	g2at03f221.cha	0	03
Greek	3b	s	sala	$ts	g3bt15f222.cha	0	15
Greek	3a	s	soma	$ts	g3at10f121.cha	0	10
Greek	3a	s	soda	$ts	g3at10f121.cha	0	10
Greek	3a	C	ximo	$ts	g3at10f121.cha	0	10
Greek	3a	Noise	sine	$ts	g3at10f122.cha	0	10
Greek	3a	s	sedo	$ts	g3at05f212.cha	0	05
Greek	3a	T	thio	$ts	g3at13m121.cha	0	13
Greek	3a	s	soda	$ts	g3at11f312.cha	0	11
Greek	3a	kj	kjal	$ts	g3at12f212.cha	0	12
Greek	3a	C	xelo	$ts	g3at11f311.cha	0	11
Greek	3a	t	tost	$ts	g3at04m311.cha	0	04
Greek	3a	t	tebe	$ts	g3at04m311.cha	0	04
Greek	3b	t	turt	$tr	g3bt20m222.cha	0	20
Greek	3b	Noise	tavr	$tr	g3bt20m222.cha	0	20
Greek	3b	Noise	tigr	$tr	g3bt20m221.cha	0	20
Greek	2a	kj	kipo	$tj:kj	g2at09m122.cha	0	09
Greek	2b	ts	tsux	$t:ts	g2bt16m122.cha	0	16
Greek	2b	ts	tsux	$t:ts	g2bt19m211.cha	0	19
Greek	2b	ts	tsig	$t:ts	g2bt26m321.cha	0	26
Greek	2a	ts	tsis	$t:ts	g2at02f222.cha	0	02
Greek	2b	s	soda	$T:s	g2bt17f221.cha	0	17
Greek	2b	s	Sali	$T:s	g2bt17f222.cha	0	17
Greek	2a	s	sern	$T:s	g2at01f111.cha	0	01
Greek	2a	s	supa	$T:s	g2at10m311.cha	0	10
Greek	2a	s	sine	$T:s	g2at11f222.cha	0	11
Greek	2a	s	sern	$T:s	g2at11f222.cha	0	11
Greek	2a	s	supa	$T:s	g2at11f222.cha	0	11
Greek	2a	s	siro	$T:s	g2at05f212.cha	0	05
Greek	3b	s	svla	$T:s	g3bt17m311.cha	0	17
Greek	3b	s	sern	$T:s	g3bt17m311.cha	0	17
Greek	3b	s	sedo	$T:s	g3bt18f212.cha	0	18
Greek	3b	s	soma	$T:s	g3bt18f212.cha	0	18
Greek	3b	s	sosi	$T:s	g3bt25f122.cha	0	25
Greek	3a	s	svla	$T:s	g3at01m222.cha	0	01
Greek	3a	s	siro	$T:s	g3at01m221.cha	0	01
Greek	2b	kj	kial	$t:kj	g2bt23m222.cha	0	23
Greek	2b	kj	kera	$t:kj	g2bt23m221.cha	0	23
Greek	2b	kj	kipo	$t:kj	g2bt26m322.cha	0	26
Greek	2a	kj	kial	$t:kj	g2at04m211.cha	0	04
Greek	2a	kj	kefa	$t:kj	g2at09m122.cha	0	09
Greek	3b	Noise	kefa	$t:kj	g3bt19f111.cha	0	19
Greek	3b	kj	kefa	$t:kj	g3bt24m322.cha	0	24
Greek	3a	kj	kera	$t:kj	g3at07f321.cha	0	07
Greek	3a	kj	kimt	$t:kj	g3at13m121.cha	0	13
Greek	3a	kj	kimt	$t:kj	g3at11f312.cha	0	11
Greek	2a	C	xeri	$T:C	g2at10m312.cha	0	10
Greek	2b	s	sela	$T:$xT	g2bt14m212.cha	0	14
Greek	2b	T	thik	$t:$ts	g2bt23m222.cha	0	23
Greek	2b	kj	kimt	$t:$ts	g2bt17f221.cha	0	17
Greek	2b	kj	kera	$t:$ts	g2bt17f221.cha	0	17
Greek	2b	s	side	$t:$ts	g2bt17f222.cha	0	17
Greek	2a	k	kart	$t:$ts	g2at04m211.cha	0	04
Greek	2a	s	sela	$T:$ts	g2at09m121.cha	0	09
Greek	2a	s	svla	$t:$ts	g2at02f222.cha	0	02
Greek	3b	kj	kimt	$t:$ts	g3bt25f121.cha	0	25
Greek	3b	C	Xith	$T:$ts	g3bt20m222.cha	0	20
Greek	3a	s	siro	$t:$ts	g3at07f321.cha	0	07
Greek	3a	s	soda	$t:$ts	g3at07f321.cha	0	07
Greek	2b	s	supa	$T:$t	g2bt17f222.cha	0	17
Greek	2b	s	sine	$T:$t	g2bt13f111.cha	0	13
Greek	2a	DF	siro	$T:$t	g2at09m121.cha	0	09
Greek	2a	s	sine	$t:$T	g2at09m122.cha	0	09
Greek	3b	s	side	$t:$T	g3bt15f222.cha	0	15
Greek	3b	s	sosi	$t:$T	g3bt18f211.cha	0	18
Greek	2a	ts	tsai	$T:$s	g2at01f112.cha	0	01
Greek	2a	x	xara	$T:$s	g2at08f112.cha	0	08
Greek	2a	ts	tsis	$T:$s	g2at11f222.cha	0	11
Greek	2a	ts	tski	$T:$s	g2at11f222.cha	0	11
Greek	3b	ts	tsuz	$T:$s	g3bt25f121.cha	0	25
Greek	3b	C	Xith	$T:$s	g3bt25f122.cha	0	25
Greek	3b	ts	tski	$T:$s	g3bt25f122.cha	0	25
Greek	2b	s	suvl	$t:$p	g2bt13f112.cha	0	13
Greek	2b	ts	tsib	$t:$kj	g2bt17f221.cha	0	17
Greek	2b	k	kunj	$t:$kj	g2bt17f222.cha	0	17
Greek	2b	ts	tsis	$t:$kj	g2bt17f222.cha	0	17
Greek	2b	s	sine	$t:$kj	g2bt17f222.cha	0	17
Greek	2b	s	svla	$t:$kj	g2bt14m211.cha	0	14
Greek	2b	ts	tsai	$t:$kj	g2bt13f112.cha	0	13
Greek	2b	ts	tsuz	$t:$kj	g2bt14m212.cha	0	14
Greek	2a	ts	tsuz	$t:$kj	g2at04m212.cha	0	04
Greek	2a	s	sedo	$t:$kj	g2at09m121.cha	0	09
Greek	2a	ts	tski	$t:$kj	g2at09m122.cha	0	09
Greek	3b	ts	tsis	$t:$kj	g3bt19f111.cha	0	19
Greek	3b	T	thim	$t:$kj	g3bt14m122.cha	0	14
Greek	3a	ts	tsai	$t:$kj	g3at10f121.cha	0	10
Greek	3a	ts	tsul	$t:$kj	g3at10f122.cha	0	10
Greek	3a	k	kast	$t:$kj	g3at12f212.cha	0	12
Greek	2b	s	svla	$T:$f	g2bt21f311.cha	0	21
Greek	2a	s	suvl	$T:$f	g2at01f112.cha	0	01
Greek	2a	k	kunj	$t:$dz	g2at04m211.cha	0	04
Greek	3b	s	sedo	$t:$d	g3bt14m121.cha	0	14
Greek	3a	ts	tsis	$t:$d	g3at13m122.cha	0	13
Greek	2b	DF	sern	$T:+tT	g2bt21f311.cha	0	21
Greek	2b	s	side	$T:+tT	g2bt13f111.cha	0	13
Greek	2a	s	soma	$T:+tT	g2at09m121.cha	0	09
Greek	2a	s	Sali	$T:+tT	g2at11f222.cha	0	11
Greek	3b	s	supa	$T:+tT	g3bt19f111.cha	0	19
Greek	3b	s	sela	$T:+tT	g3bt19f112.cha	0	19
Greek	3b	ts	tsai	$T:+tT	g3bt25f121.cha	0	25
Greek	2b	kj	kial	$t:+th	g2bt16m122.cha	0	16
Greek	2b	C	xeri	$t:+th	g2bt17f221.cha	0	17
Greek	2b	ts	tsux	$t:+tc}	g2bt21f311.cha	0	21
Greek	2b	kj	kipo	$t:+tc}	g2bt17f222.cha	0	17
Greek	2a	ts	tsuz	$t:+tc}	g2at07m312.cha	0	07
Greek	2a	kj	kera	$t:+tc}	g2at08f112.cha	0	08
Greek	3a	s	sine	$t:+tc}	g3at07f322.cha	0	07
Greek	3a	T	thik	$t:+tc}	g3at07f322.cha	0	07
Greek	3a	kj	kial	$t:+tc}	g3at07f322.cha	0	07
Greek	3a	kj	kedr	$t:+tc}	g3at01m222.cha	0	01
Greek	3a	Noise	tsai	$t:+tc}	g3at01m221.cha	0	01
Greek	2a	ts	tsig	$T:+pT	g2at10m312.cha	0	10
Greek	2a	x	xala	$T:+kT	g2at01f111.cha	0	01
Greek	2a	Noise	sela	$T:+kT	g2at10m312.cha	0	10
Greek	2a	T	thio	$t:+h	g2at04m212.cha	0	04
Greek	2b	t	tost	$t:#	g2bt23m222.cha	0	23
Greek	2b	DF	tsad	$t:#	g2bt23m222.cha	0	23
Greek	2b	s	soda	$T:#	g2bt13f112.cha	0	13
Greek	2a	DF	tsux	$t:#	g2at04m211.cha	0	04
Greek	2a	ts	tsib	$T:#	g2at01f112.cha	0	01
Greek	2a	s	savr	$t:#	g2at01f112.cha	0	01
Greek	2a	s	soma	$T:#	g2at10m312.cha	0	10
Greek	2a	k	kune	$t:#	g2at02f221.cha	0	02
Greek	2a	k	kunj	$t:#	g2at11f222.cha	0	11
Greek	2a	k	kast	$t:#	g2at05f212.cha	0	05
Greek	3b	x	xala	$T:#	g3bt18f211.cha	0	18
Greek	3b	ts	tsuz	$T:#	g3bt25f121.cha	0	25
Greek	3b	ts	tsul	$T:#	g3bt25f122.cha	0	25
Greek	3b	s	Sali	$T:#	g3bt25f122.cha	0	25
Greek	3b	s	svla	$T:#	g3bt25f122.cha	0	25
Greek	3a	t	tost	$T:#	g3at01m222.cha	0	01
Greek	3a	DF	tost	$T:#	g3at01m222.cha	0	01
Greek	2b	Noise	thik	$t	g2bt25m111.cha	0	25
Greek	2b	s	sosi	$t	g2bt25m111.cha	0	25
Greek	2b	T	thim	$t	g2bt25m111.cha	0	25
Greek	2b	T	thim	$t	g2bt25m111.cha	0	25
Greek	2b	kj	kera	$t	g2bt21f312.cha	0	21
Greek	2b	s	siro	$T	g2bt21f312.cha	0	21
Greek	2b	s	sela	$T	g2bt21f312.cha	0	21
Greek	2b	overlap	kune	$t	g2bt21f312.cha	0	21
Greek	2b	k	kune	$t	g2bt21f312.cha	0	21
Greek	2b	t	tasa	$T	g2bt21f312.cha	0	21
Greek	2b	C	ximo	$t	g2bt21f312.cha	0	21
Greek	2b	overlap	turi	$T	g2bt21f312.cha	0	21
Greek	2b	t	turi	$T	g2bt21f312.cha	0	21
Greek	2b	s	sedo	$T	g2bt21f312.cha	0	21
Greek	2b	kj	kima	$t	g2bt21f312.cha	0	21
Greek	2b	C	xeri	$T	g2bt21f312.cha	0	21
Greek	2b	ts	tsuz	$t	g2bt21f312.cha	0	21
Greek	2b	ts	tsib	$t	g2bt21f312.cha	0	21
Greek	2b	s	soma	$T	g2bt21f312.cha	0	21
Greek	2b	DF	xilj	$T	g2bt21f312.cha	0	21
Greek	2b	ts	tsai	$t	g2bt21f312.cha	0	21
Greek	2b	s	savr	$t	g2bt21f312.cha	0	21
Greek	2b	s	soda	$T	g2bt21f312.cha	0	21
Greek	2b	t	tost	$T	g2bt16m122.cha	0	16
Greek	2b	ts	tsad	$t	g2bt16m122.cha	0	16
Greek	2b	kj	kefa	$t	g2bt16m122.cha	0	16
Greek	2b	s	Sali	$T	g2bt23m222.cha	0	23
Greek	2b	ts	tsis	$t	g2bt23m222.cha	0	23
Greek	2b	s	svla	$T	g2bt23m222.cha	0	23
Greek	2b	ts	tski	$t	g2bt23m222.cha	0	23
Greek	2b	s	sala	$T	g2bt23m222.cha	0	23
Greek	2b	ts	tsux	$t	g2bt23m222.cha	0	23
Greek	2b	x	xala	$T	g2bt21f311.cha	0	21
Greek	2b	kj	kedr	$t	g2bt21f311.cha	0	21
Greek	2b	ts	tski	$t	g2bt21f311.cha	0	21
Greek	2b	C	Xith	$T	g2bt21f311.cha	0	21
Greek	2b	x	xapi	$T	g2bt21f311.cha	0	21
Greek	2b	s	sosi	$T	g2bt21f311.cha	0	21
Greek	2b	s	supa	$T	g2bt21f311.cha	0	21
Greek	2b	s	sala	$T	g2bt21f311.cha	0	21
Greek	2b	ts	tsad	$t	g2bt21f311.cha	0	21
Greek	2b	C	xere	$T	g2bt21f311.cha	0	21
Greek	2b	ts	tsis	$t	g2bt21f311.cha	0	21
Greek	2b	C	xelo	$t	g2bt21f311.cha	0	21
Greek	2b	kj	kial	$t	g2bt21f311.cha	0	21
Greek	2b	DF	side	$T	g2bt21f311.cha	0	21
Greek	2b	s	side	$T	g2bt21f311.cha	0	21
Greek	2b	s	Sali	$T	g2bt21f311.cha	0	21
Greek	2b	ts	tsig	$t	g2bt16m121.cha	0	16
Greek	2b	ts	tsig	$t	g2bt16m121.cha	0	16
Greek	2b	kj	kjal	$t	g2bt16m121.cha	0	16
Greek	2b	ts	tsib	$t	g2bt16m121.cha	0	16
Greek	2b	ts	tsis	$t	g2bt19m211.cha	0	19
Greek	2b	s	soma	$T	g2bt23m221.cha	0	23
Greek	2b	s	suvl	$T	g2bt23m221.cha	0	23
Greek	2b	ts	tsai	$t	g2bt23m221.cha	0	23
Greek	2b	ts	tsig	$t	g2bt23m221.cha	0	23
Greek	2b	s	sela	$T	g2bt23m221.cha	0	23
Greek	2b	s	soda	$T	g2bt23m221.cha	0	23
Greek	2b	ts	tsib	$t	g2bt23m221.cha	0	23
Greek	2b	kj	kefa	$t	g2bt26m322.cha	0	26
Greek	2b	overlap	tsul	$t	g2bt26m322.cha	0	26
Greek	2b	k	koki	$t	g2bt26m322.cha	0	26
Greek	2b	k	kart	$t	g2bt26m322.cha	0	26
Greek	2b	k	kunj	$t	g2bt26m322.cha	0	26
Greek	2b	k	karp	$t	g2bt26m322.cha	0	26
Greek	2b	s	sosi	$t	g2bt26m322.cha	0	26
Greek	2b	kj	kedr	$t	g2bt26m322.cha	0	26
Greek	2b	k	koka	$t	g2bt26m322.cha	0	26
Greek	2b	k	kukl	$t	g2bt17f221.cha	0	17
Greek	2b	x	xara	$t	g2bt17f221.cha	0	17
Greek	2b	kj	kima	$t	g2bt17f221.cha	0	17
Greek	2b	s	sedo	$t	g2bt17f221.cha	0	17
Greek	2b	C	ximo	$t	g2bt17f221.cha	0	17
Greek	2b	ts	tsuz	$t	g2bt17f221.cha	0	17
Greek	2b	s	suvl	$t	g2bt17f221.cha	0	17
Greek	2b	s	sela	$t	g2bt17f221.cha	0	17
Greek	2b	ts	tsib	$t	g2bt17f221.cha	0	17
Greek	2b	kj	kima	$t	g2bt26m321.cha	0	26
Greek	2b	k	kune	$t	g2bt26m321.cha	0	26
Greek	2b	kj	kimt	$t	g2bt26m321.cha	0	26
Greek	2b	kj	kera	$t	g2bt26m321.cha	0	26
Greek	2b	k	kast	$t	g2bt26m321.cha	0	26
Greek	2b	k	kukl	$t	g2bt26m321.cha	0	26
Greek	2b	k	kord	$t	g2bt26m321.cha	0	26
Greek	2b	s	svla	$t	g2bt17f222.cha	0	17
Greek	2b	ts	tsad	$t	g2bt17f222.cha	0	17
Greek	2b	k	kart	$t	g2bt17f222.cha	0	17
Greek	2b	k	koka	$t	g2bt17f222.cha	0	17
Greek	2b	kj	kial	$t	g2bt17f222.cha	0	17
Greek	2b	kj	kedr	$t	g2bt17f222.cha	0	17
Greek	2b	ts	tsul	$t	g2bt17f222.cha	0	17
Greek	2b	T	thim	$t	g2bt17f222.cha	0	17
Greek	2b	ts	tski	$t	g2bt17f222.cha	0	17
Greek	2b	k	koki	$t	g2bt17f222.cha	0	17
Greek	2b	ts	tsux	$t	g2bt17f222.cha	0	17
Greek	2b	C	Xith	$t	g2bt14m211.cha	0	14
Greek	2b	s	sern	$T	g2bt14m211.cha	0	14
Greek	2b	C	ximo	$T	g2bt13f112.cha	0	13
Greek	2b	ts	tsuz	$t	g2bt13f112.cha	0	13
Greek	2b	s	soma	$T	g2bt13f112.cha	0	13
Greek	2b	C	xere	$T	g2bt13f111.cha	0	13
Greek	2b	ts	tsux	$t	g2bt13f111.cha	0	13
Greek	2b	s	sosi	$t	g2bt13f111.cha	0	13
Greek	2b	Noise	tski	$t	g2bt13f111.cha	0	13
Greek	2b	ts	tski	$t	g2bt13f111.cha	0	13
Greek	2b	s	svla	$T	g2bt13f111.cha	0	13
Greek	2b	s	sern	$T	g2bt13f111.cha	0	13
Greek	2b	C	Xith	$T	g2bt13f111.cha	0	13
Greek	2b	ts	tsul	$t	g2bt13f111.cha	0	13
Greek	2a	T	thik	$t	g2at04m211.cha	0	04
Greek	2a	kj	kedr	$t	g2at04m211.cha	0	04
Greek	2a	ts	tsis	$t	g2at04m211.cha	0	04
Greek	2a	k	koki	$t	g2at04m211.cha	0	04
Greek	2a	k	koka	$t	g2at04m211.cha	0	04
Greek	2a	C	xere	$T	g2at04m211.cha	0	04
Greek	2a	ts	tsis	$t	g2at07m311.cha	0	07
Greek	2a	kj	kefa	$t	g2at07m311.cha	0	07
Greek	2a	s	sela	$t	g2at04m212.cha	0	04
Greek	2a	kj	kera	$t	g2at04m212.cha	0	04
Greek	2a	ts	tsai	$t	g2at04m212.cha	0	04
Greek	2a	ts	tsig	$t	g2at04m212.cha	0	04
Greek	2a	ts	tsuz	$T	g2at09m121.cha	0	09
Greek	2a	s	suvl	$T	g2at09m121.cha	0	09
Greek	2a	s	savr	$T	g2at09m121.cha	0	09
Greek	2a	ts	tsib	$T	g2at09m121.cha	0	09
Greek	2a	s	siro	$T	g2at01f112.cha	0	01
Greek	2a	ts	tsuz	$T	g2at01f112.cha	0	01
Greek	2a	ts	tsig	$T	g2at01f112.cha	0	01
Greek	2a	s	soma	$T	g2at01f112.cha	0	01
Greek	2a	s	sine	$t	g2at08f111.cha	0	08
Greek	2a	T	thik	$t	g2at08f111.cha	0	08
Greek	2a	ts	tsis	$t	g2at08f111.cha	0	08
Greek	2a	ts	tsux	$t	g2at08f111.cha	0	08
Greek	2a	s	side	$t	g2at08f111.cha	0	08
Greek	2a	s	sosi	$t	g2at08f111.cha	0	08
Greek	2a	kj	kefa	$t	g2at08f111.cha	0	08
Greek	2a	s	svla	$t	g2at08f111.cha	0	08
Greek	2a	C	xelo	$T	g2at08f111.cha	0	08
Greek	2a	kj	kedr	$t	g2at08f111.cha	0	08
Greek	2a	DF	Xith	$t	g2at08f111.cha	0	08
Greek	2a	ts	tsul	$t	g2at08f111.cha	0	08
Greek	2a	ts	tsul	$t	g2at08f111.cha	0	08
Greek	2a	ts	tsul	$T	g2at09m122.cha	0	09
Greek	2a	s	sern	$T	g2at09m122.cha	0	09
Greek	2a	ts	tsux	$t	g2at09m122.cha	0	09
Greek	2a	s	supa	$T	g2at09m122.cha	0	09
Greek	2a	ts	tsad	$T	g2at09m122.cha	0	09
Greek	2a	s	svla	$T	g2at09m122.cha	0	09
Greek	2a	kj	kial	$t	g2at09m122.cha	0	09
Greek	2a	s	sala	$T	g2at01f111.cha	0	01
Greek	2a	T	thik	$t	g2at01f111.cha	0	01
Greek	2a	s	side	$T	g2at01f111.cha	0	01
Greek	2a	s	sosi	$t	g2at01f111.cha	0	01
Greek	2a	DF	tski	$t	g2at01f111.cha	0	01
Greek	2a	s	svla	$T	g2at01f111.cha	0	01
Greek	2a	C	xelo	$T	g2at01f111.cha	0	01
Greek	2a	s	Sali	$T	g2at01f111.cha	0	01
Greek	2a	C	Xith	$T	g2at01f111.cha	0	01
Greek	2a	s	suvl	$t	g2at08f112.cha	0	08
Greek	2a	ts	tsai	$t	g2at08f112.cha	0	08
Greek	2a	s	savr	$t	g2at08f112.cha	0	08
Greek	2a	kj	kjal	$t	g2at08f112.cha	0	08
Greek	2a	DF	sela	$T	g2at10m312.cha	0	10
Greek	2a	ts	tsad	$t	g2at02f222.cha	0	02
Greek	2a	x	xort	$t	g2at02f222.cha	0	02
Greek	2a	C	xelo	$t	g2at02f222.cha	0	02
Greek	2a	k	koki	$t	g2at02f222.cha	0	02
Greek	2a	kj	kedr	$t	g2at10m311.cha	0	10
Greek	2a	DF	tsis	$t	g2at10m311.cha	0	10
Greek	2a	ts	tsuz	$t	g2at02f221.cha	0	02
Greek	2a	DF	tsuz	$t	g2at02f221.cha	0	02
Greek	2a	ts	tsai	$t	g2at02f221.cha	0	02
Greek	2a	T	thio	$t	g2at02f221.cha	0	02
Greek	2a	ts	tsuz	$t	g2at03f221.cha	0	03
Greek	2a	ts	tsai	$t	g2at03f221.cha	0	03
Greek	2a	ts	tsad	$t	g2at03f222.cha	0	03
Greek	2a	kj	kial	$t	g2at03f222.cha	0	03
Greek	2a	kj	kedr	$t	g2at03f222.cha	0	03
Greek	2a	ts	tsul	$t	g2at03f222.cha	0	03
Greek	2a	ts	tski	$t	g2at03f222.cha	0	03
Greek	2a	ts	tsux	$t	g2at03f222.cha	0	03
Greek	2a	s	siro	$T	g2at11f221.cha	0	11
Greek	2a	kj	kjal	$t	g2at11f221.cha	0	11
Greek	2a	ts	tsuz	$T	g2at11f221.cha	0	11
Greek	2a	ts	tsig	$T	g2at11f221.cha	0	11
Greek	2a	ts	tsib	$T	g2at11f221.cha	0	11
Greek	2a	ts	tsad	$T	g2at11f222.cha	0	11
Greek	2a	overlap	side	$T	g2at11f222.cha	0	11
Greek	2a	Noise	tsul	$T	g2at11f222.cha	0	11
Greek	2a	ts	tsul	$T	g2at11f222.cha	0	11
Greek	2a	s	sala	$T	g2at11f222.cha	0	11
Greek	2a	ts	tsux	$T	g2at11f222.cha	0	11
Greek	2a	k	kukl	$t	g2at05f212.cha	0	05
Greek	2a	k	kast	$t	g2at05f212.cha	0	05
Greek	2a	kj	kera	$t	g2at05f212.cha	0	05
Greek	2a	ts	tsuz	$t	g2at05f212.cha	0	05
Greek	2a	ts	tsai	$t	g2at05f212.cha	0	05
Greek	2a	ts	tski	$t	g2at05f211.cha	0	05
Greek	2a	T	thik	$t	g2at05f211.cha	0	05
Greek	2a	k	koka	$t	g2at05f211.cha	0	05
Greek	2a	k	karp	$t	g2at05f211.cha	0	05
Greek	2a	DF	tsux	$t	g2at05f211.cha	0	05
Greek	2a	k	kart	$t	g2at05f211.cha	0	05
Greek	2a	kj	kefa	$t	g2at05f211.cha	0	05
Greek	3b	overlap	sine	$T	g3bt19f111.cha	0	19
Greek	3b	s	sala	$T	g3bt19f111.cha	0	19
Greek	3b	T	thik	$t	g3bt19f111.cha	0	19
Greek	3b	s	side	$T	g3bt19f111.cha	0	19
Greek	3b	s	sosi	$T	g3bt19f111.cha	0	19
Greek	3b	x	xala	$T	g3bt19f111.cha	0	19
Greek	3b	s	svla	$T	g3bt19f111.cha	0	19
Greek	3b	s	sern	$T	g3bt19f111.cha	0	19
Greek	3b	Noise	soda	$T	g3bt19f112.cha	0	19
Greek	3b	s	siro	$T	g3bt19f112.cha	0	19
Greek	3b	s	suvl	$T	g3bt19f112.cha	0	19
Greek	3b	s	savr	$T	g3bt19f112.cha	0	19
Greek	3b	s	soma	$T	g3bt19f112.cha	0	19
Greek	3b	C	xeri	$T	g3bt19f112.cha	0	19
Greek	3b	ts	tsul	$t	g3bt15f222.cha	0	15
Greek	3b	ts	tsux	$t	g3bt15f222.cha	0	15
Greek	3b	ts	tsig	$t	g3bt24m321.cha	0	24
Greek	3b	ts	tsul	$t	g3bt17m311.cha	0	17
Greek	3b	T	thio	$t	g3bt15f221.cha	0	15
Greek	3b	ts	tsis	$t	g3bt24m322.cha	0	24
Greek	3b	s	sela	$T	g3bt18f212.cha	0	18
Greek	3b	s	siro	$T	g3bt18f212.cha	0	18
Greek	3b	s	Sali	$T	g3bt18f211.cha	0	18
Greek	3b	s	sosi	$t	g3bt18f211.cha	0	18
Greek	3b	s	soma	$T	g3bt25f121.cha	0	25
Greek	3b	s	suvl	$T	g3bt25f121.cha	0	25
Greek	3b	s	savr	$T	g3bt25f121.cha	0	25
Greek	3b	s	soda	$T	g3bt25f121.cha	0	25
Greek	3b	ts	tsig	$T	g3bt25f121.cha	0	25
Greek	3b	s	sela	$T	g3bt25f121.cha	0	25
Greek	3b	s	sedo	$T	g3bt25f121.cha	0	25
Greek	3b	ts	tsib	$T	g3bt25f121.cha	0	25
Greek	3b	s	siro	$T	g3bt25f121.cha	0	25
Greek	3b	Noise	sine	$T	g3bt25f122.cha	0	25
Greek	3b	s	sine	$T	g3bt25f122.cha	0	25
Greek	3b	s	sala	$T	g3bt25f122.cha	0	25
Greek	3b	s	sern	$T	g3bt25f122.cha	0	25
Greek	3b	s	sern	$T	g3bt25f122.cha	0	25
Greek	3b	ts	tsux	$t	g3bt25f122.cha	0	25
Greek	3b	Noise	sosi	$T	g3bt25f122.cha	0	25
Greek	3b	DF	xala	$T	g3bt22f111.cha	0	22
Greek	3b	k	kart	$t	g3bt22f111.cha	0	22
Greek	3b	x	xapi	$T	g3bt22f111.cha	0	22
Greek	3b	Noise	xapi	$T	g3bt22f111.cha	0	22
Greek	3b	x	xapi	$T	g3bt22f111.cha	0	22
Greek	3b	T	thim	$t	g3bt20m222.cha	0	20
Greek	3b	x	xara	$T	g3bt22f112.cha	0	22
Greek	3b	x	xara	$T	g3bt22f112.cha	0	22
Greek	3b	s	suvl	$t	g3bt14m121.cha	0	14
Greek	3b	s	savr	$t	g3bt14m121.cha	0	14
Greek	3b	s	soda	$t	g3bt14m121.cha	0	14
Greek	3b	ts	tsux	$t	g3bt14m122.cha	0	14
Greek	3b	s	sosi	$t	g3bt14m122.cha	0	14
Greek	3b	s	svla	$t	g3bt14m122.cha	0	14
Greek	3b	s	side	$t	g3bt14m122.cha	0	14
Greek	3b	s	side	$t	g3bt14m122.cha	0	14
Greek	3a	s	sine	$t	g3at10f122.cha	0	10
Greek	3a	ts	tsib	$t	g3at02m112.cha	0	02
Greek	3a	ts	tsuz	$t	g3at02m112.cha	0	02
Greek	3a	ts	tsul	$t	g3at02m111.cha	0	02
Greek	3a	DF	kune	$t	g3at05f212.cha	0	05
Greek	3a	s	sedo	$t	g3at07f321.cha	0	07
Greek	3a	s	suvl	$t	g3at07f321.cha	0	07
Greek	3a	kj	kjal	$t	g3at07f321.cha	0	07
Greek	3a	s	savr	$t	g3at07f321.cha	0	07
Greek	3a	ts	tsuz	$t	g3at07f321.cha	0	07
Greek	3a	ts	tsig	$t	g3at07f321.cha	0	07
Greek	3a	kj	kimt	$t	g3at07f321.cha	0	07
Greek	3a	ts	tsib	$t	g3at07f321.cha	0	07
Greek	3a	s	soma	$t	g3at07f321.cha	0	07
Greek	3a	s	side	$t	g3at07f322.cha	0	07
