lang	age	target	word	error	file	correct	child
English	2a	ʃ	show	$s:S	e2at04m222.cha	0	04
English	2a	ʃ	shape	$s:S	e2at03f122.cha	0	03
English	2a	ʃ	shoulder	$s:S	e2at06m322.cha	0	06
English	2a	ʃ	shark	$s:S	e2at09f322.cha	0	09
English	2a	ʃ	sheep	$s:S	e2at09f322.cha	0	09
English	2a	ʃ	shoulder	$s:S	e2at09f322.cha	0	09
English	2a	ʃ	shell	$s:S	e2at07m311.cha	0	07
English	2a	s	soldier	$S:$Z	e2at01f322.cha	0	01
English	2a	ðɸ	chipmunk	$s:$T	e2at05m112.cha	0	05
English	2a	tʃʰ	chipmunk	$s:$T	e2at05m112.cha	0	05
English	2a	ʃ	chute	$s:$T	e2at05m111.cha	0	05
English	2a	ʃ	shape	$s:$T	e2at05m111.cha	0	05
English	3a	tʃʰ	chewing	$S:$s	e3at09m122.cha	0	09
English	3a	tʃʰ	chop	$S:$s	e3at09m122.cha	0	09
English	3a	tʃʰ	choking	$S:$s	e3at09m121.cha	0	09
English	2b	tʷʰh	tweezers	$S:$s	e2bt19m221.cha	0	19
English	2b	tʃʰ	choose	$s:$S	e2bt16m321.cha	0	16
English	2a	tʃʰ	chess	$S:$s	e2at03f121.cha	0	03
English	2b	tʃʰ	chips	$s:+tsh	e2bt24f111.cha	0	24
English	2b	ʃ	shape	$s:+tsh	e2bt13m311.cha	0	13
English	2a	ʃ	shovel	$s:+tsh	e2at10m211.cha	0	10
English	2b	ʃ	ship	$s:+sts	e2bt23f122.cha	0	23
English	3a	ʃ	shovel	$s:+Ss	e3at09m122.cha	0	09
English	3a	ʃ	shepherd	$s:+Ss	e3at04f111.cha	0	04
English	2b	ðɸ	shoe	$s:+sj	e2bt24f112.cha	0	24
English	2a	ʃ	sheep	$s:+sj	e2at10m212.cha	0	10
English	2b	ʃ	ship	$s:+ksh	e2bt13m312.cha	0	13
English	3a	tʰ	teacher	$s:+C	e3at09m121.cha	0	09
English	2b	tʃʰ	chess	$s:#	e2bt19m221.cha	0	19
English	2b	tʃʰ	chess	$s:#	e2bt12f112.cha	0	12
English	2b	ʃ	shop	$s:#	e2bt12f112.cha	0	12
English	2b	s	sauce	$S:#	e2bt23f121.cha	0	23
English	2a	s	soccer	$S:#	e2at01f321.cha	0	01
English	2a	tʷʰh	tweezers	$s:#	e2at05m111.cha	0	05
English	3b	tʃʰ	choo	$S	e3bt16f211.cha	0	16
English	3b	θ	thin	$s	e3bt24f222.cha	0	24
English	3b	θ	thinking	$s	e3bt24f222.cha	0	24
English	3b	ʃ	sheep	$s	e3bt25m212.cha	0	25
English	3b	θ	thimble	$s	e3bt25m212.cha	0	25
English	3b	ʃ	shape	$s	e3bt25m212.cha	0	25
English	3b	ʃ	shore	$s	e3bt25m212.cha	0	25
English	3b	ʃ	chute	$s	e3bt25m212.cha	0	25
English	3b	s	seashore	$S	e3bt24f221.cha	0	24
English	3b	ʃ	ship	$s	e3bt25m211.cha	0	25
English	3b	ʃ	show	$s	e3bt25m211.cha	0	25
English	3b	ʃ	shell	$s	e3bt25m211.cha	0	25
English	3b	ʃ	shop	$s	e3bt25m211.cha	0	25
English	3b	ʃ	shepherd	$s	e3bt25m211.cha	0	25
English	3b	ʃ	sugar	$s	e3bt25m211.cha	0	25
English	3b	ʃ	shoe	$s	e3bt25m211.cha	0	25
English	3b	ʃ	shield	$s	e3bt25m211.cha	0	25
English	3b	ðɸ	shoulder	$s	e3bt25m211.cha	0	25
English	3b	s	seashore	$S	e3bt20m122.cha	0	20
English	3b	tʃʰ	chores	$S	e3bt20m122.cha	0	20
English	3b	tʃʰ	chores	$s	e3bt22f321.cha	0	22
English	3b	s	seashore	$S	e3bt22f321.cha	0	22
English	3a	s	suitcase	$S	e3at09m122.cha	0	09
English	3a	tʃʰ	chosen	$S	e3at09m121.cha	0	09
English	3a	ʃ	shell	$s	e3at09m121.cha	0	09
English	3a	tʃʰ	chart	$s	e3at09m121.cha	0	09
English	3a	tʃʰ	choose	$S	e3at07m111.cha	0	07
English	3a	s	seashore	$S	e3at13f111.cha	0	13
English	3a	ʃ	shoulder	$s	e3at03f112.cha	0	03
English	3a	ʃ	shell	$s	e3at03f112.cha	0	03
English	3a	s	sun	$S	e3at03f112.cha	0	03
English	3a	ʃ	shop	$s	e3at03f112.cha	0	03
English	3a	s	soldier	$S	e3at08f212.cha	0	08
English	3a	θ	thimble	$s	e3at08f212.cha	0	08
English	3a	tʃʰ	chess	$S	e3at08f212.cha	0	08
English	3a	s	seashore	$S	e3at08f212.cha	0	08
English	3a	s	sauce	$S	e3at01f211.cha	0	01
English	3a	s	soak	$S	e3at01f211.cha	0	01
English	3a	ʃ	shield	$s	e3at01f211.cha	0	01
English	3a	θ	thimble	$s	e3at01f212.cha	0	01
English	3a	s	seashore	$S	e3at05m221.cha	0	05
English	3a	θ	thimble	$s	e3at05m221.cha	0	05
English	3a	ʃ	sugar	$s	e3at04f111.cha	0	04
English	3a	ʃ	shepherd	$s	e3at02m211.cha	0	02
English	3a	s	soldier	$S	e3at11m311.cha	0	11
English	2b	s	soccer	$S	e2bt11m221.cha	0	11
English	2b	tʃʰ	checkers	$s	e2bt11m221.cha	0	11
English	2b	θ	thimble	$s	e2bt11m221.cha	0	11
English	2b	ʃ	shoulder	$s	e2bt20f121.cha	0	20
English	2b	ʃ	shoulder	$s	e2bt20f121.cha	0	20
English	2b	s	sun	$S	e2bt20f121.cha	0	20
English	2b	kʲʰ	Cupid	$S	e2bt20f121.cha	0	20
English	2b	s	soak	$S	e2bt20f121.cha	0	20
English	2b	ʃ	shop	$s	e2bt20f121.cha	0	20
English	2b	s	suitcase	$S	e2bt20f122.cha	0	20
English	2b	s	soccer	$S	e2bt20f122.cha	0	20
English	2b	ʃ	sugar	$s	e2bt20f122.cha	0	20
English	2b	ʃ	shell	$s	e2bt24f112.cha	0	24
English	2b	ʃ	shop	$s	e2bt24f112.cha	0	24
English	2b	tʃʰ	chewing	$S	e2bt19m221.cha	0	19
English	2b	ʃ	shore	$s	e2bt12f111.cha	0	12
English	2b	ʃ	sheep	$s	e2bt12f111.cha	0	12
English	2b	ʃ	show	$s	e2bt12f111.cha	0	12
English	2b	s	soccer	$S	e2bt12f111.cha	0	12
English	2b	ʃ	shepherd	$s	e2bt12f111.cha	0	12
English	2b	ʃ	shark	$s	e2bt12f111.cha	0	12
English	2b	ʃ	shore	$s	e2bt24f111.cha	0	24
English	2b	ʃ	sheep	$s	e2bt24f111.cha	0	24
English	2b	s	suitcase	$S	e2bt24f111.cha	0	24
English	2b	ʃ	shape	$s	e2bt24f111.cha	0	24
English	2b	ʃ	shovel	$s	e2bt24f111.cha	0	24
English	2b	ʃ	shepherd	$s	e2bt24f111.cha	0	24
English	2b	ðɸ	thinking	$s	e2bt24f111.cha	0	24
English	2b	θ	thinking	$s	e2bt19m222.cha	0	19
English	2b	ʃ	shield	$s	e2bt12f112.cha	0	12
English	2b	tʃʰ	chart	$s	e2bt12f112.cha	0	12
English	2b	ʃ	shark	$s	e2bt23f122.cha	0	23
English	2b	ʃ	shape	$s	e2bt23f122.cha	0	23
English	2b	ʃ	show	$s	e2bt23f122.cha	0	23
English	2b	ʃ	sheep	$s	e2bt23f122.cha	0	23
English	2b	tʃʰ	checkers	$S	e2bt22m312.cha	0	22
English	2b	s	seashore	$S	e2bt22m312.cha	0	22
English	2b	θ	thin	$s	e2bt23f121.cha	0	23
English	2b	ʃ	shell	$s	e2bt23f121.cha	0	23
English	2b	s	super	$S	e2bt23f121.cha	0	23
English	2b	ʃ	shop	$s	e2bt23f121.cha	0	23
English	2b	tʃʰ	chasing	$S	e2bt21f211.cha	0	21
English	2b	tʃʰ	choose	$S	e2bt21f211.cha	0	21
English	2b	s	soldier	$S	e2bt21f212.cha	0	21
English	2b	s	seashore	$S	e2bt21f212.cha	0	21
English	2b	ʃ	ship	$s	e2bt18m111.cha	0	18
English	2b	ʃ	chute	$s	e2bt18m111.cha	0	18
English	2b	ʃ	sheep	$s	e2bt18m111.cha	0	18
English	2b	ʃ	sugar	$s	e2bt18m111.cha	0	18
English	2b	tʃʰ	chips	$s	e2bt18m111.cha	0	18
English	2b	ʃ	shark	$s	e2bt18m111.cha	0	18
English	2b	ʃ	shoe	$s	e2bt18m112.cha	0	18
English	2b	ʃ	shoulder	$s	e2bt18m112.cha	0	18
English	2b	ʃ	shell	$s	e2bt18m112.cha	0	18
English	2b	tʃʰ	chosen	$S	e2bt18m112.cha	0	18
English	2b	tʃʰ	chasing	$s	e2bt18m112.cha	0	18
English	2b	tʃʰ	chart	$S	e2bt18m112.cha	0	18
English	2b	tʃʰ	chess	$s	e2bt18m112.cha	0	18
English	2b	tʃʰ	chipmunk	$s	e2bt18m112.cha	0	18
English	2b	ʃ	shell	$s	e2bt13m311.cha	0	13
English	2b	ʃ	sheep	$s	e2bt13m311.cha	0	13
English	2b	ʃ	shoulder	$s	e2bt13m311.cha	0	13
English	2b	ʃ	shield	$s	e2bt13m311.cha	0	13
English	2b	ʃ	shore	$s	e2bt13m311.cha	0	13
English	2b	ʃ	chute	$s	e2bt13m311.cha	0	13
English	2b	ʃ	shark	$s	e2bt13m311.cha	0	13
English	2b	ʃ	shop	$s	e2bt13m311.cha	0	13
English	2b	ʃ	ship	$s	e2bt16m321.cha	0	16
English	2b	ʃ	show	$s	e2bt13m312.cha	0	13
English	2b	ʃ	shovel	$s	e2bt13m312.cha	0	13
English	2b	ʃ	shape	$s	e2bt16m322.cha	0	16
English	2a	s	sister	$S	e2at03f121.cha	0	03
English	2a	s	super	$S	e2at03f121.cha	0	03
English	2a	ʃ	shell	$s	e2at04m222.cha	0	04
English	2a	ʃ	shovel	$s	e2at04m222.cha	0	04
English	2a	s	suitcase	$S	e2at03f122.cha	0	03
English	2a	s	sodas	$S	e2at03f122.cha	0	03
English	2a	θ	thimble	$s	e2at03f122.cha	0	03
English	2a	s	soup	$S	e2at10m211.cha	0	10
English	2a	ʃ	shape	$s	e2at06m322.cha	0	06
English	2a	ʃ	shield	$s	e2at06m322.cha	0	06
English	2a	s	soldier	$S	e2at10m212.cha	0	10
English	2a	ʃ	shape	$s	e2at10m212.cha	0	10
English	2a	θ	thimble	$s	e2at09f322.cha	0	09
English	2a	ʃ	shape	$s	e2at01f322.cha	0	01
English	2a	ʃ	sheep	$s	e2at01f322.cha	0	01
English	2a	s	super	$S	e2at01f322.cha	0	01
English	2a	s	sauce	$S	e2at01f321.cha	0	01
English	2a	d	danger	$S	e2at01f321.cha	0	01
English	2a	s	seashore	$S	e2at01f321.cha	0	01
English	2a	ʃ	shovel	$s	e2at05m111.cha	0	05
English	2a	kʷʰ	quick	$S	e2at05m111.cha	0	05
English	2a	s	sun	$S	e2at07m311.cha	0	07
English	2a	ðɸ	chores	$S	e2at07m312.cha	0	07
English	2a	s	seashore	$S	e2at07m312.cha	0	07
English	3b	tʰ	tail	$ph:th	e3bt24f221.cha	0	24
English	2b	tʰ	tuna	$ph:th	e2bt20f121.cha	0	20
English	2b	tʰ	tepee	$ph:th	e2bt20f122.cha	0	20
English	2b	tʰ	tepee	$ph:th	e2bt12f111.cha	0	12
English	2b	d	dove	$ph:$th	e2bt24f111.cha	0	24
English	3b	θ	thin	$ph:+pfh	e3bt16f211.cha	0	16
English	2b	kʰ	coat	$ph:#	e2bt20f121.cha	0	20
English	3b	θ	thinking	$ph	e3bt22f321.cha	0	22
English	2b	ðɸ	twin	$ph	e2bt21f211.cha	0	21
English	2a	kʰ	cutting	$ph	e2at01f322.cha	0	01
English	2a	kʰ	cutting	$ph	e2at01f322.cha	0	01
English	2b	d	danger	$n:d	e2bt22m312.cha	0	22
English	2a	d	dolphin	$n:$N	e2at01f322.cha	0	01
English	2b	d	deer	$n	e2bt22m311.cha	0	22
English	2a	d	domes	$l	e2at09f321.cha	0	09
English	3a	tʷʰh	twin	$kwh:twh	e3at01f211.cha	0	01
English	3a	kʲʰ	cube	$kwh:kjh	e3at04f111.cha	0	04
English	3a	kʲʰ	Cupid	$kwh:+kfh	e3at04f112.cha	0	04
English	2a	ðɸ	checkers	$kwh	e2at07m312.cha	0	07
English	3a	kʰ	cougar	$kjh:kh	e3at05m222.cha	0	05
English	2b	s	super	$kjh:+tsh	e2bt20f121.cha	0	20
English	2b	tʃʰ	chart	$kjh:+tjh	e2bt20f121.cha	0	20
English	3a	kʰ	cougar	$kjh	e3at03f111.cha	0	03
English	3a	kʷʰ	quilt	$kjh	e3at04f111.cha	0	04
English	2b	tʃʰ	chewing	$kjh	e2bt20f122.cha	0	20
English	2b	kʷʰ	quilt	$kjh	e2bt19m222.cha	0	19
English	2b	kʷʰ	quail	$kjh	e2bt19m222.cha	0	19
English	2b	kʰ	cougar	$kjh	e2bt21f211.cha	0	21
English	2b	kʰ	cookie	$kjh	e2bt21f212.cha	0	21
English	2b	kʰ	cone	$kjh	e2bt21f212.cha	0	21
English	2b	s	suitcase	$kjh	e2bt21f212.cha	0	21
English	2b	kʷʰ	quill	$kjh	e2bt18m112.cha	0	18
English	2a	kʷʰ	quill	$khuw:$kh	e2at01f322.cha	0	01
English	3a	kʷʰ	quilt	$khuw	e3at07m111.cha	0	07
English	3a	kʷʰ	quake	$khuw	e3at05m221.cha	0	05
English	3a	kʷʰ	quick	$khuw	e3at05m221.cha	0	05
English	2b	kʷʰ	quake	$khuw	e2bt22m312.cha	0	22
English	2a	kʷʰ	quill	$khuw	e2at05m112.cha	0	05
English	2a	kʷʰ	quail	$khUw	e2at07m312.cha	0	07
English	2b	kʷʰ	quill	$khow	e2bt20f121.cha	0	20
English	2b	kʷʰ	quill	$khow	e2bt20f121.cha	0	20
English	2b	ðɸ	quilt	$khow	e2bt20f122.cha	0	20
English	2a	kʲʰ	cute	$khIj:kjh	e2at03f122.cha	0	03
English	2b	kʷʰ	quick	$khij:$kjh	e2bt19m221.cha	0	19
English	3b	kʲʰ	cube	$khij	e3bt20m122.cha	0	20
English	2b	kʲʰ	cube	$khij	e2bt11m221.cha	0	11
English	2b	ðɸ	cube	$khij	e2bt19m221.cha	0	19
English	2b	kʲʰ	cute	$khIj	e2bt19m222.cha	0	19
English	2a	kʲʰ	cube	$khij	e2at01f322.cha	0	01
English	3a	kʷʰ	quail	$kh9:kwh	e3at09m121.cha	0	09
English	2b	kʷʰ	quill	$kh9:kwh	e2bt19m222.cha	0	19
English	2b	kʷʰ	quick	$kh9:kwh	e2bt13m311.cha	0	13
English	2a	ðɸ	quail	$kh9:kwh	e2at09f321.cha	0	09
English	3a	kʷʰ	quill	$kh9:$khl	e3at01f211.cha	0	01
English	3a	kʷʰ	question	$kh9:$kh	e3at09m121.cha	0	09
English	3a	ðɸ	question	$kh3rw	e3at05m221.cha	0	05
English	3a	tʃʰ	chewing	$kh:tSh	e3at08f212.cha	0	08
English	3a	tʰ	tent	$kh:th	e3at11m312.cha	0	11
English	2b	tʰ	teacher	$kh:th	e2bt20f121.cha	0	20
English	2b	tʰ	taco	$kh:th	e2bt20f121.cha	0	20
English	2b	tʰ	toad	$kh:th	e2bt12f112.cha	0	12
English	2a	tʰ	taste	$kh:th	e2at01f322.cha	0	01
English	3a	kʷʰ	quilt	$kh:kwh	e3at03f111.cha	0	03
English	2b	kʷʰ	quail	$kh:kwh	e2bt14f321.cha	0	14
English	2b	kʷʰ	quake	$kh:kwh	e2bt14f321.cha	0	14
English	2a	ðɸ	quilt	$kh:kwh	e2at03f122.cha	0	03
English	2b	kʲʰ	Cupid	$kh:kjh	e2bt20f121.cha	0	20
English	2b	kʲʰ	cute	$kh:kjh	e2bt24f111.cha	0	24
English	3b	g	garden	$kh:g	e3bt20m121.cha	0	20
English	3b	g	garden	$kh:g	e3bt22f321.cha	0	22
English	3b	g	golf	$kh:g	e3bt22f321.cha	0	22
English	3a	g	golf	$kh:g	e3at03f111.cha	0	03
English	3a	g	gumdrops	$kh:g	e3at01f212.cha	0	01
English	3a	g	gumdrops	$kh:g	e3at11m311.cha	0	11
English	2b	g	golf	$kh:g	e2bt20f122.cha	0	20
English	2a	g	giving	$kh:g	e2at03f122.cha	0	03
English	2a	g	garden	$kh:g	e2at10m211.cha	0	10
English	2a	g	garden	$kh:g	e2at07m312.cha	0	07
English	3b	tʃʰ	chasing	$kh:$th	e3bt16f211.cha	0	16
English	2b	tʃʰ	choking	$kh:$th	e2bt20f121.cha	0	20
English	2b	ðɸ	chalkboard	$kh:$th	e2bt16m322.cha	0	16
English	2a	ðɸ	garden	$kh:$th	e2at03f121.cha	0	03
English	2a	s	suitcase	$kh:$kwh	e2at01f321.cha	0	01
English	3b	kʷʰ	quill	$kh:$kjh	e3bt16f211.cha	0	16
English	2a	kʷʰ	quilt	$kh:$kjh	e2at05m111.cha	0	05
English	2b	d	duke	$kh:$g	e2bt19m222.cha	0	19
English	2b	d	donkey	$kh:$g	e2bt19m222.cha	0	19
English	2a	ðɸ	quail	$kh:$g	e2at03f121.cha	0	03
English	2b	kʲʰ	cube	$kh:+kCh	e2bt24f111.cha	0	24
English	2a	kʷʰ	quill	$kh:+gj	e2at03f121.cha	0	03
English	3a	ðɸ	giving	$kh:+C	e3at04f111.cha	0	04
English	2b	tʃʰ	chart	$kh:#	e2bt20f121.cha	0	20
English	2b	tʃʰ	chalkboard	$kh:#	e2bt20f122.cha	0	20
English	3b	kʷʰ	quick	$kh	e3bt21m221.cha	0	21
English	3b	ʃ	shield	$kh	e3bt16f211.cha	0	16
English	3b	kʷʰ	quilt	$kh	e3bt21m222.cha	0	21
English	3b	g	giggles	$kh	e3bt24f222.cha	0	24
English	3b	tʰ	torn	$kh	e3bt19m112.cha	0	19
English	3b	kʲʰ	Cupid	$kh	e3bt20m121.cha	0	20
English	3a	kʷʰ	quill	$kh	e3at09m121.cha	0	09
English	3a	kʷʰ	quake	$kh	e3at13f111.cha	0	13
English	3a	g	gift	$kh	e3at03f111.cha	0	03
English	3a	kʲʰ	Cupid	$kh	e3at13f112.cha	0	13
English	3a	kʷʰ	quail	$kh	e3at04f112.cha	0	04
English	3a	ðɸ	quill	$kh	e3at04f112.cha	0	04
English	3a	kʷʰ	quilt	$kh	e3at04f111.cha	0	04
English	2b	kʷʰ	quake	$kh	e2bt11m221.cha	0	11
English	2b	tʃʰ	chipmunk	$kh	e2bt20f121.cha	0	20
English	2b	tʃʰ	chipmunk	$kh	e2bt20f121.cha	0	20
English	2b	tʰ	tongue	$kh	e2bt20f121.cha	0	20
English	2b	tʃʰ	choking	$kh	e2bt20f121.cha	0	20
English	2b	tʰ	taco	$kh	e2bt20f121.cha	0	20
English	2b	ðɸ	quill	$kh	e2bt11m222.cha	0	11
English	2b	kʲʰ	Cupid	$kh	e2bt11m222.cha	0	11
English	2b	kʷʰ	quilt	$kh	e2bt11m222.cha	0	11
English	2b	kʷʰ	quail	$kh	e2bt11m222.cha	0	11
English	2b	kʷʰ	quail	$kh	e2bt11m222.cha	0	11
English	2b	tʃʰ	checkers	$kh	e2bt20f122.cha	0	20
English	2b	kʷʰ	quilt	$kh	e2bt20f122.cha	0	20
English	2b	kʷʰ	quick	$kh	e2bt20f122.cha	0	20
English	2b	kʷʰ	quake	$kh	e2bt20f122.cha	0	20
English	2b	ðɸ	taco	$kh	e2bt24f112.cha	0	24
English	2b	ðɸ	toad	$kh	e2bt24f112.cha	0	24
English	2b	kʲʰ	Cupid	$kh	e2bt24f112.cha	0	24
English	2b	kʷʰ	quake	$kh	e2bt19m221.cha	0	19
English	2b	tʃʰ	chalkboard	$kh	e2bt19m221.cha	0	19
English	2b	kʷʰ	question	$kh	e2bt19m221.cha	0	19
English	2b	kʲʰ	cube	$kh	e2bt12f111.cha	0	12
English	2b	kʷʰ	quake	$kh	e2bt24f111.cha	0	24
English	2b	g	golf	$kh	e2bt24f111.cha	0	24
English	2b	tʰ	tickle	$kh	e2bt12f112.cha	0	12
English	2b	kʷʰ	question	$kh	e2bt12f112.cha	0	12
English	2b	kʲʰ	Cupid	$kh	e2bt12f112.cha	0	12
English	2b	kʷʰ	quilt	$kh	e2bt23f122.cha	0	23
English	2b	kʷʰ	quick	$kh	e2bt23f122.cha	0	23
English	2b	kʷʰ	quake	$kh	e2bt23f122.cha	0	23
English	2b	kʷʰ	quill	$kh	e2bt23f121.cha	0	23
English	2b	kʷʰ	question	$kh	e2bt23f121.cha	0	23
English	2b	ðɸ	quail	$kh	e2bt23f121.cha	0	23
English	2b	kʲʰ	Cupid	$kh	e2bt23f121.cha	0	23
English	2b	kʷʰ	quilt	$kh	e2bt14f321.cha	0	14
English	2b	ðɸ	quill	$kh	e2bt14f322.cha	0	14
English	2b	kʲʰ	cube	$kh	e2bt13m311.cha	0	13
English	2b	kʲʰ	Cupid	$kh	e2bt13m311.cha	0	13
English	2b	g	giving	$kh	e2bt13m312.cha	0	13
English	2a	g	giggles	$kh	e2at03f121.cha	0	03
English	2a	g	garden	$kh	e2at03f121.cha	0	03
English	2a	kʲʰ	Cupid	$kh	e2at04m222.cha	0	04
English	2a	kʷʰ	quick	$kh	e2at03f122.cha	0	03
English	2a	kʷʰ	quick	$kh	e2at03f122.cha	0	03
English	2a	g	golf	$kh	e2at03f122.cha	0	03
English	2a	kʷʰ	quake	$kh	e2at03f122.cha	0	03
English	2a	g	gift	$kh	e2at03f122.cha	0	03
English	2a	kʲʰ	Cupid	$kh	e2at10m211.cha	0	10
English	2a	g	giggles	$kh	e2at10m211.cha	0	10
English	2a	g	giggles	$kh	e2at06m322.cha	0	06
English	2a	kʲʰ	cube	$kh	e2at06m322.cha	0	06
English	2a	kʷʰ	question	$kh	e2at10m212.cha	0	10
English	2a	kʷʰ	question	$kh	e2at10m212.cha	0	10
English	2a	g	gumdrops	$kh	e2at09f322.cha	0	09
English	2a	g	garden	$kh	e2at09f321.cha	0	09
English	2a	kʷʰ	quilt	$kh	e2at09f321.cha	0	09
English	2a	tʰ	toad	$kh	e2at09f321.cha	0	09
English	2a	tʰ	toad	$kh	e2at05m112.cha	0	05
English	2a	kʲʰ	Cupid	$kh	e2at05m112.cha	0	05
English	2b	s	sauce	$j	e2bt20f121.cha	0	20
English	2b	s	soak	$hj:+Cj	e2bt11m222.cha	0	11
English	2b	tʃʰ	chewing	$hj	e2bt14f322.cha	0	14
English	2a	s	soldier	$h:$hj	e2at03f121.cha	0	03
English	3a	kʰ	cooking	$h:+x	e3at04f112.cha	0	04
English	2a	kʰ	cone	$h:+H	e2at09f322.cha	0	09
English	3b	kʰ	color	$h	e3bt23f111.cha	0	23
English	3a	θ	thimble	$h	e3at09m122.cha	0	09
English	2b	d	desert	$h	e2bt11m221.cha	0	11
English	2b	kʰ	cutting	$h	e2bt20f121.cha	0	20
English	2b	d	danger	$h	e2bt14f321.cha	0	14
English	2a	kʷʰ	quilt	$h	e2at04m222.cha	0	04
English	2a	g	gift	$h	e2at09f322.cha	0	09
English	3b	kʷʰ	quail	$gw:kwh	e3bt16f211.cha	0	16
English	2b	g	garden	$gw:g	e2bt19m222.cha	0	19
English	3b	kʷʰ	question	$gw:$g	e3bt19m112.cha	0	19
English	3b	kʷʰ	quake	$gw	e3bt16f212.cha	0	16
English	3b	kʷʰ	quick	$gw	e3bt21m221.cha	0	21
English	3a	ðɸ	cookie	$gw	e3at01f212.cha	0	01
English	2b	kʷʰ	question	$gw	e2bt20f121.cha	0	20
English	3a	g	gumdrops	$g9	e3at04f112.cha	0	04
English	3b	kʰ	kicking	$g:kh	e3bt21m221.cha	0	21
English	3b	kʰ	cutting	$g:kh	e3bt21m221.cha	0	21
English	3a	kʰ	cougar	$g:kh	e3at07m111.cha	0	07
English	3a	ðɸ	cooking	$g:kh	e3at01f211.cha	0	01
English	2b	ðɸ	coat	$g:kh	e2bt12f112.cha	0	12
English	2a	kʰ	car	$g:kh	e2at06m321.cha	0	06
English	2a	kʰ	cocoa	$g:kh	e2at06m321.cha	0	06
English	2a	kʰ	ketchup	$g:kh	e2at06m321.cha	0	06
English	2a	kʰ	cookie	$g:kh	e2at10m212.cha	0	10
English	2a	kʰ	cocoa	$g:kh	e2at01f321.cha	0	01
English	2b	d	duke	$g:deletion	e2bt20f122.cha	0	20
English	3a	d	danger	$g:d	e3at01f211.cha	0	01
English	3a	d	ditch	$g:d	e3at01f211.cha	0	01
English	2b	d	donkey	$g:d	e2bt20f121.cha	0	20
English	2b	d	digging	$g:d	e2bt20f121.cha	0	20
English	2b	d	dolphin	$g:d	e2bt12f111.cha	0	12
English	3a	kʲʰ	Cupid	$g:$kh	e3at01f211.cha	0	01
English	2b	tʃʰ	chipmunk	$g:$kh	e2bt20f121.cha	0	20
English	2a	kʷʰ	quilt	$g:$gw	e2at01f321.cha	0	01
English	3b	kʰ	cookie	$g:#	e3bt16f212.cha	0	16
English	3b	kʷʰ	question	$g	e3bt17m121.cha	0	17
English	3b	kʰ	kitchen	$g	e3bt22f322.cha	0	22
English	3a	kʰ	coat	$g	e3at09m121.cha	0	09
English	3a	d	ditch	$g	e3at13f111.cha	0	13
English	2b	kʰ	kitchen	$g	e2bt11m221.cha	0	11
English	2b	kʷʰ	question	$g	e2bt11m221.cha	0	11
English	2b	d	donkey	$g	e2bt20f121.cha	0	20
English	2b	d	digging	$g	e2bt20f121.cha	0	20
English	2b	kʰ	ketchup	$g	e2bt11m222.cha	0	11
English	2b	tʰ	taco	$g	e2bt11m222.cha	0	11
English	2b	d	deck	$g	e2bt20f122.cha	0	20
English	2b	d	ditch	$g	e2bt20f122.cha	0	20
English	2b	d	duke	$g	e2bt20f122.cha	0	20
English	2b	d	ditch	$g	e2bt12f111.cha	0	12
English	2b	d	ditch	$g	e2bt24f111.cha	0	24
English	2b	d	ditch	$g	e2bt24f111.cha	0	24
English	2b	d	digging	$g	e2bt19m222.cha	0	19
English	2b	d	dove	$g	e2bt19m222.cha	0	19
English	2b	kʷʰ	question	$g	e2bt14f322.cha	0	14
English	2a	kʰ	cookie	$g	e2at03f122.cha	0	03
English	2a	kʰ	kitchen	$g	e2at04m221.cha	0	04
English	2a	kʰ	kicking	$g	e2at10m212.cha	0	10
English	2a	tʷʰh	twisted	$fl:#	e2at04m222.cha	0	04
English	2b	kʷʰ	quail	$fl	e2bt16m321.cha	0	16
English	3b	θ	thin	$f:T	e3bt23f112.cha	0	23
English	3a	ðɸ	thin	$f:T	e3at11m311.cha	0	11
English	2b	θ	thin	$f:T	e2bt19m222.cha	0	19
English	3b	s	soccer	$f:s	e3bt16f212.cha	0	16
English	3b	s	soccer	$f:s	e3bt20m122.cha	0	20
English	3a	θ	thimble	$f:$T	e3at03f111.cha	0	03
English	2a	s	sauce	$f:$T	e2at10m211.cha	0	10
English	2b	θ	thimble	$f:$h	e2bt12f111.cha	0	12
English	2a	tʷʰh	twisted	$f:+Sw	e2at10m211.cha	0	10
English	3a	s	seven	$f:+pfh	e3at03f112.cha	0	03
English	2a	s	seal	$f:+pfh	e2at05m112.cha	0	05
English	2a	θ	thin	$f:+pfh	e2at05m112.cha	0	05
English	3b	θ	thimble	$f:+fw	e3bt20m122.cha	0	20
English	3a	s	sun	$f:#	e3at11m311.cha	0	11
English	2a	kʷʰ	quill	$f:#	e2at04m222.cha	0	04
English	2a	kʷʰ	quake	$f:#	e2at04m221.cha	0	04
English	3b	θ	thin	$f	e3bt17m121.cha	0	17
English	3b	θ	thin	$f	e3bt20m121.cha	0	20
English	3a	θ	thin	$f	e3at09m121.cha	0	09
English	3a	θ	thimble	$f	e3at13f111.cha	0	13
English	3a	θ	thinking	$f	e3at13f111.cha	0	13
English	3a	θ	thin	$f	e3at03f112.cha	0	03
English	3a	θ	thin	$f	e3at01f211.cha	0	01
English	3a	θ	thin	$f	e3at08f211.cha	0	08
English	3a	θ	thin	$f	e3at05m222.cha	0	05
English	3a	θ	thimble	$f	e3at05m221.cha	0	05
